studyName,observationUnitName,germplasmName,observationVariableName,value,plotNumber
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CT237_3120,CT237,Grain yield - kg/ha|CO_321:0001218,3961,3120
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CT237_3120,CT237,Plant height - cm|CO_321:0001301,76,3120
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CT237_3120,CT237,Grain test weight - g/l|CO_321:0001210,766,3120
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_112_3201,TX1112_112,Grain yield - kg/ha|CO_321:0001218,4539,3201
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_112_3201,TX1112_112,Plant height - cm|CO_321:0001301,92,3201
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_112_3201,TX1112_112,Grain test weight - g/l|CO_321:0001210,829,3201
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_122_3202,TX1112_122,Grain yield - kg/ha|CO_321:0001218,4687,3202
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_122_3202,TX1112_122,Plant height - cm|CO_321:0001301,80,3202
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_122_3202,TX1112_122,Grain test weight - g/l|CO_321:0001210,795,3202
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_123_3203,TX1112_123,Grain yield - kg/ha|CO_321:0001218,3901,3203
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_123_3203,TX1112_123,Plant height - cm|CO_321:0001301,90,3203
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_123_3203,TX1112_123,Grain test weight - g/l|CO_321:0001210,808,3203
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_67_3204,TX1112_67,Grain yield - kg/ha|CO_321:0001218,4499,3204
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_67_3204,TX1112_67,Plant height - cm|CO_321:0001301,94,3204
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_67_3204,TX1112_67,Grain test weight - g/l|CO_321:0001210,817,3204
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_69_3205,TX1112_69,Grain yield - kg/ha|CO_321:0001218,4600,3205
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_69_3205,TX1112_69,Plant height - cm|CO_321:0001301,92,3205
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_69_3205,TX1112_69,Grain test weight - g/l|CO_321:0001210,787,3205
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_46_3206,TX1112_46,Grain yield - kg/ha|CO_321:0001218,4311,3206
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_46_3206,TX1112_46,Plant height - cm|CO_321:0001301,74,3206
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_46_3206,TX1112_46,Grain test weight - g/l|CO_321:0001210,798,3206
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_63_3207,TX1112_63,Grain yield - kg/ha|CO_321:0001218,4425,3207
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_63_3207,TX1112_63,Plant height - cm|CO_321:0001301,86,3207
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_63_3207,TX1112_63,Grain test weight - g/l|CO_321:0001210,785,3207
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_65_3208,TX1112_65,Grain yield - kg/ha|CO_321:0001218,4418,3208
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_65_3208,TX1112_65,Plant height - cm|CO_321:0001301,88,3208
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_65_3208,TX1112_65,Grain test weight - g/l|CO_321:0001210,792,3208
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_48_3209,TX1112_48,Grain yield - kg/ha|CO_321:0001218,4580,3209
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_48_3209,TX1112_48,Plant height - cm|CO_321:0001301,82,3209
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_48_3209,TX1112_48,Grain test weight - g/l|CO_321:0001210,791,3209
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_108_3210,TX1112_108,Grain yield - kg/ha|CO_321:0001218,4808,3210
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_108_3210,TX1112_108,Plant height - cm|CO_321:0001301,84,3210
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_108_3210,TX1112_108,Grain test weight - g/l|CO_321:0001210,797,3210
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_124_3211,TX1112_124,Grain yield - kg/ha|CO_321:0001218,5003,3211
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_124_3211,TX1112_124,Plant height - cm|CO_321:0001301,80,3211
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_124_3211,TX1112_124,Grain test weight - g/l|CO_321:0001210,797,3211
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_105_3212,TX1112_105,Grain yield - kg/ha|CO_321:0001218,4378,3212
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_105_3212,TX1112_105,Plant height - cm|CO_321:0001301,92,3212
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_105_3212,TX1112_105,Grain test weight - g/l|CO_321:0001210,813,3212
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_113_3213,TX1112_113,Grain yield - kg/ha|CO_321:0001218,4748,3213
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_113_3213,TX1112_113,Plant height - cm|CO_321:0001301,76,3213
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_113_3213,TX1112_113,Grain test weight - g/l|CO_321:0001210,796,3213
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_119_3214,TX1112_119,Grain yield - kg/ha|CO_321:0001218,4560,3214
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_119_3214,TX1112_119,Plant height - cm|CO_321:0001301,90,3214
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_119_3214,TX1112_119,Grain test weight - g/l|CO_321:0001210,801,3214
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_10_3215,TX1112_10,Grain yield - kg/ha|CO_321:0001218,5084,3215
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_10_3215,TX1112_10,Plant height - cm|CO_321:0001301,90,3215
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_10_3215,TX1112_10,Grain test weight - g/l|CO_321:0001210,806,3215
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_115_3216,TX1112_115,Grain yield - kg/ha|CO_321:0001218,4156,3216
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_115_3216,TX1112_115,Plant height - cm|CO_321:0001301,82,3216
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_115_3216,TX1112_115,Grain test weight - g/l|CO_321:0001210,798,3216
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_87_3217,TX1112_87,Grain yield - kg/ha|CO_321:0001218,4365,3217
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_87_3217,TX1112_87,Plant height - cm|CO_321:0001301,80,3217
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_87_3217,TX1112_87,Grain test weight - g/l|CO_321:0001210,792,3217
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_11_3218,TX1112_11,Grain yield - kg/ha|CO_321:0001218,4492,3218
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_11_3218,TX1112_11,Plant height - cm|CO_321:0001301,80,3218
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_11_3218,TX1112_11,Grain test weight - g/l|CO_321:0001210,797,3218
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_111_3219,TX1112_111,Grain yield - kg/ha|CO_321:0001218,5151,3219
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_111_3219,TX1112_111,Plant height - cm|CO_321:0001301,92,3219
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_111_3219,TX1112_111,Grain test weight - g/l|CO_321:0001210,756,3219
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_52_3220,TX1112_52,Grain yield - kg/ha|CO_321:0001218,4997,3220
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_52_3220,TX1112_52,Plant height - cm|CO_321:0001301,86,3220
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_TX1112_52_3220,TX1112_52,Grain test weight - g/l|CO_321:0001210,769,3220
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13669_2002,NW13669,Grain yield - kg/ha|CO_321:0001218,12038,2002
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13669_2002,NW13669,Plant height - cm|CO_321:0001301,106,2002
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13669_2002,NW13669,Grain test weight - g/l|CO_321:0001210,39,2002
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_15_18_2003,15_18,Grain yield - kg/ha|CO_321:0001218,12038,2003
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_15_18_2003,15_18,Plant height - cm|CO_321:0001301,85,2003
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_15_18_2003,15_18,Grain test weight - g/l|CO_321:0001210,64,2003
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_15_44_2004,15_44,Grain yield - kg/ha|CO_321:0001218,11971,2004
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_15_44_2004,15_44,Plant height - cm|CO_321:0001301,85,2004
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_15_44_2004,15_44,Grain test weight - g/l|CO_321:0001210,77,2004
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13499_2005,NW13499,Grain yield - kg/ha|CO_321:0001218,12038,2005
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13499_2005,NW13499,Plant height - cm|CO_321:0001301,96,2005
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13499_2005,NW13499,Grain test weight - g/l|CO_321:0001210,51,2005
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13572_2006,NW13572,Grain yield - kg/ha|CO_321:0001218,12038,2006
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13572_2006,NW13572,Plant height - cm|CO_321:0001301,96,2006
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13572_2006,NW13572,Grain test weight - g/l|CO_321:0001210,39,2006
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1731_2007,CO11D1731,Grain yield - kg/ha|CO_321:0001218,12240,2007
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1731_2007,CO11D1731,Plant height - cm|CO_321:0001301,78,2007
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1731_2007,CO11D1731,Grain test weight - g/l|CO_321:0001210,77,2007
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1746_2008,CO11D1746,Grain yield - kg/ha|CO_321:0001218,12038,2008
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1746_2008,CO11D1746,Plant height - cm|CO_321:0001301,88,2008
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1746_2008,CO11D1746,Grain test weight - g/l|CO_321:0001210,77,2008
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1686_2009,CO11D1686,Grain yield - kg/ha|CO_321:0001218,12038,2009
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1686_2009,CO11D1686,Plant height - cm|CO_321:0001301,85,2009
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1686_2009,CO11D1686,Grain test weight - g/l|CO_321:0001210,64,2009
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1715_2010,CO11D1715,Grain yield - kg/ha|CO_321:0001218,11971,2010
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1715_2010,CO11D1715,Plant height - cm|CO_321:0001301,84,2010
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1715_2010,CO11D1715,Grain test weight - g/l|CO_321:0001210,77,2010
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN58_2012,GOODSYN58,Grain yield - kg/ha|CO_321:0001218,12038,2012
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN58_2012,GOODSYN58,Plant height - cm|CO_321:0001301,105,2012
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN58_2012,GOODSYN58,Grain test weight - g/l|CO_321:0001210,51,2012
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13628_2013,NE13628,Grain yield - kg/ha|CO_321:0001218,12038,2013
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13628_2013,NE13628,Plant height - cm|CO_321:0001301,95,2013
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13628_2013,NE13628,Grain test weight - g/l|CO_321:0001210,51,2013
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13449_2014,NE13449,Grain yield - kg/ha|CO_321:0001218,12172,2014
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13449_2014,NE13449,Plant height - cm|CO_321:0001301,84,2014
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13449_2014,NE13449,Grain test weight - g/l|CO_321:0001210,77,2014
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN72_2015,GOODSYN72,Grain yield - kg/ha|CO_321:0001218,12038,2015
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN72_2015,GOODSYN72,Plant height - cm|CO_321:0001301,112,2015
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN72_2015,GOODSYN72,Grain test weight - g/l|CO_321:0001210,51,2015
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN80_2016,GOODSYN80,Grain yield - kg/ha|CO_321:0001218,12172,2016
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN80_2016,GOODSYN80,Plant height - cm|CO_321:0001301,110,2016
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN80_2016,GOODSYN80,Grain test weight - g/l|CO_321:0001210,51,2016
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN12_2017,GOODSYN12,Grain yield - kg/ha|CO_321:0001218,11903,2017
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN12_2017,GOODSYN12,Plant height - cm|CO_321:0001301,110,2017
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN12_2017,GOODSYN12,Grain test weight - g/l|CO_321:0001210,77,2017
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN17_2018,GOODSYN17,Grain yield - kg/ha|CO_321:0001218,12038,2018
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN17_2018,GOODSYN17,Plant height - cm|CO_321:0001301,104,2018
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN17_2018,GOODSYN17,Grain test weight - g/l|CO_321:0001210,77,2018
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13630_2019,NE13630,Grain yield - kg/ha|CO_321:0001218,12374,2019
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13630_2019,NE13630,Plant height - cm|CO_321:0001301,87,2019
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13630_2019,NE13630,Grain test weight - g/l|CO_321:0001210,64,2019
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13412_2020,NE13412,Grain yield - kg/ha|CO_321:0001218,12105,2020
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13412_2020,NE13412,Plant height - cm|CO_321:0001301,92,2020
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13412_2020,NE13412,Grain test weight - g/l|CO_321:0001210,90,2020
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1127_2022,CO11D1127,Grain yield - kg/ha|CO_321:0001218,11971,2022
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1127_2022,CO11D1127,Plant height - cm|CO_321:0001301,85,2022
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1127_2022,CO11D1127,Grain test weight - g/l|CO_321:0001210,77,2022
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1111_2023,CO11D1111,Grain yield - kg/ha|CO_321:0001218,11971,2023
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1111_2023,CO11D1111,Plant height - cm|CO_321:0001301,84,2023
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1111_2023,CO11D1111,Grain test weight - g/l|CO_321:0001210,77,2023
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1119_2024,CO11D1119,Grain yield - kg/ha|CO_321:0001218,12307,2024
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1119_2024,CO11D1119,Plant height - cm|CO_321:0001301,84,2024
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1119_2024,CO11D1119,Grain test weight - g/l|CO_321:0001210,77,2024
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1380_2025,CO11D1380,Grain yield - kg/ha|CO_321:0001218,11836,2025
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1380_2025,CO11D1380,Plant height - cm|CO_321:0001301,88,2025
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1380_2025,CO11D1380,Grain test weight - g/l|CO_321:0001210,51,2025
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1353_2026,CO11D1353,Grain yield - kg/ha|CO_321:0001218,12038,2026
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1353_2026,CO11D1353,Plant height - cm|CO_321:0001301,98,2026
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1353_2026,CO11D1353,Grain test weight - g/l|CO_321:0001210,64,2026
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1397_2027,CO11D1397,Grain yield - kg/ha|CO_321:0001218,12038,2027
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1397_2027,CO11D1397,Plant height - cm|CO_321:0001301,78,2027
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1397_2027,CO11D1397,Grain test weight - g/l|CO_321:0001210,51,2027
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1371_2028,CO11D1371,Grain yield - kg/ha|CO_321:0001218,11903,2028
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1371_2028,CO11D1371,Plant height - cm|CO_321:0001301,95,2028
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_CO11D1371_2028,CO11D1371,Grain test weight - g/l|CO_321:0001210,64,2028
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13510_2029,NE13510,Grain yield - kg/ha|CO_321:0001218,11971,2029
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13510_2029,NE13510,Plant height - cm|CO_321:0001301,83,2029
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13510_2029,NE13510,Grain test weight - g/l|CO_321:0001210,64,2029
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13470_2030,NE13470,Grain yield - kg/ha|CO_321:0001218,11971,2030
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13470_2030,NE13470,Plant height - cm|CO_321:0001301,78,2030
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13470_2030,NE13470,Grain test weight - g/l|CO_321:0001210,64,2030
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13625_2032,NE13625,Grain yield - kg/ha|CO_321:0001218,12038,2032
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13625_2032,NE13625,Plant height - cm|CO_321:0001301,95,2032
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13625_2032,NE13625,Grain test weight - g/l|CO_321:0001210,39,2032
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13589_2033,NE13589,Grain yield - kg/ha|CO_321:0001218,12307,2033
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13589_2033,NE13589,Plant height - cm|CO_321:0001301,98,2033
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13589_2033,NE13589,Grain test weight - g/l|CO_321:0001210,39,2033
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13700_2034,NE13700,Grain yield - kg/ha|CO_321:0001218,12374,2034
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13700_2034,NE13700,Plant height - cm|CO_321:0001301,88,2034
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13700_2034,NE13700,Grain test weight - g/l|CO_321:0001210,51,2034
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13660_2035,NE13660,Grain yield - kg/ha|CO_321:0001218,12374,2035
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13660_2035,NE13660,Plant height - cm|CO_321:0001301,84,2035
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13660_2035,NE13660,Grain test weight - g/l|CO_321:0001210,26,2035
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13655_2036,NE13655,Grain yield - kg/ha|CO_321:0001218,12307,2036
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13655_2036,NE13655,Plant height - cm|CO_321:0001301,102,2036
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NE13655_2036,NE13655,Grain test weight - g/l|CO_321:0001210,64,2036
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN5_2037,GOODSYN5,Grain yield - kg/ha|CO_321:0001218,12038,2037
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN5_2037,GOODSYN5,Plant height - cm|CO_321:0001301,106,2037
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN5_2037,GOODSYN5,Grain test weight - g/l|CO_321:0001210,64,2037
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN8_2038,GOODSYN8,Grain yield - kg/ha|CO_321:0001218,12038,2038
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN8_2038,GOODSYN8,Plant height - cm|CO_321:0001301,110,2038
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_GOODSYN8_2038,GOODSYN8,Grain test weight - g/l|CO_321:0001210,64,2038
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13455_2039,NW13455,Grain yield - kg/ha|CO_321:0001218,11971,2039
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13455_2039,NW13455,Plant height - cm|CO_321:0001301,88,2039
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13455_2039,NW13455,Grain test weight - g/l|CO_321:0001210,39,2039
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13526_2040,NW13526,Grain yield - kg/ha|CO_321:0001218,11971,2040
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13526_2040,NW13526,Plant height - cm|CO_321:0001301,85,2040
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_NW13526_2040,NW13526,Grain test weight - g/l|CO_321:0001210,51,2040
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_9_2042,7_9,Grain yield - kg/ha|CO_321:0001218,11971,2042
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_9_2042,7_9,Plant height - cm|CO_321:0001301,85,2042
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_9_2042,7_9,Grain test weight - g/l|CO_321:0001210,77,2042
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_61_2043,7_61,Grain yield - kg/ha|CO_321:0001218,11971,2043
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_61_2043,7_61,Plant height - cm|CO_321:0001301,88,2043
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_61_2043,7_61,Grain test weight - g/l|CO_321:0001210,51,2043
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_86_2044,7_86,Grain yield - kg/ha|CO_321:0001218,12374,2044
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_86_2044,7_86,Plant height - cm|CO_321:0001301,90,2044
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_86_2044,7_86,Grain test weight - g/l|CO_321:0001210,64,2044
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_55_2045,7_55,Grain yield - kg/ha|CO_321:0001218,12240,2045
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_55_2045,7_55,Plant height - cm|CO_321:0001301,92,2045
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_55_2045,7_55,Grain test weight - g/l|CO_321:0001210,77,2045
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_11_2046,7_11,Grain yield - kg/ha|CO_321:0001218,12105,2046
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_11_2046,7_11,Plant height - cm|CO_321:0001301,82,2046
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_11_2046,7_11,Grain test weight - g/l|CO_321:0001210,64,2046
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_140_2047,7_140,Grain yield - kg/ha|CO_321:0001218,12307,2047
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_140_2047,7_140,Plant height - cm|CO_321:0001301,96,2047
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_140_2047,7_140,Grain test weight - g/l|CO_321:0001210,26,2047
YldQtl-Val_2014_Mead,YldQtl-Val_2014_Mead_7_29_2048,7_29,Grain yield - kg/ha|CO_321:0001218,12307,2048
